trigger,device_type,device_id,description,timestamp_ms,timestamp_iso,timestamp_excel,batteryDefect,batteryLevel,batteryLow,batteryVoltage,deviceVersion,doorStatus,lqi,manufacturer,model,ppc.charging,rssi,tamper,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574128328375,2019-11-19T01:52:08.375Z,11/19/2019 01:52:08,0,100,0,2.7,13.26.01,0,28,greenpeak,gpd,0,-86,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574129228252,2019-11-19T02:07:08.252Z,11/19/2019 02:07:08,0,100,0,2.7,13.26.01,0,76,greenpeak,gpd,0,-78,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574130128261,2019-11-19T02:22:08.261Z,11/19/2019 02:22:08,0,100,0,2.7,13.26.01,0,72,greenpeak,gpd,0,-79,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574131928648,2019-11-19T02:52:08.648Z,11/19/2019 02:52:08,0,100,0,2.7,13.26.01,0,56,greenpeak,gpd,0,-81,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574132828224,2019-11-19T03:07:08.224Z,11/19/2019 03:07:08,0,100,0,2.7,13.26.01,0,68,greenpeak,gpd,0,-79,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574133728191,2019-11-19T03:22:08.191Z,11/19/2019 03:22:08,0,100,0,2.7,13.26.01,0,72,greenpeak,gpd,0,-79,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574135528257,2019-11-19T03:52:08.257Z,11/19/2019 03:52:08,0,100,0,2.7,13.26.01,0,80,greenpeak,gpd,0,-77,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574136428041,2019-11-19T04:07:08.041Z,11/19/2019 04:07:08,0,100,0,2.7,13.26.01,0,84,greenpeak,gpd,0,-77,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574137328154,2019-11-19T04:22:08.154Z,11/19/2019 04:22:08,0,100,0,2.7,13.26.01,0,84,greenpeak,gpd,0,-77,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574138228181,2019-11-19T04:37:08.181Z,11/19/2019 04:37:08,0,100,0,2.7,13.26.01,0,88,greenpeak,gpd,0,-76,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574139128199,2019-11-19T04:52:08.199Z,11/19/2019 04:52:08,0,100,0,2.7,13.26.01,0,84,greenpeak,gpd,0,-77,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574140028120,2019-11-19T05:07:08.120Z,11/19/2019 05:07:08,0,100,0,2.7,13.26.01,0,84,greenpeak,gpd,0,-77,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574140928102,2019-11-19T05:22:08.102Z,11/19/2019 05:22:08,0,100,0,2.7,13.26.01,0,88,greenpeak,gpd,0,-76,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574142728025,2019-11-19T05:52:08.025Z,11/19/2019 05:52:08,0,100,0,2.7,13.26.01,0,84,greenpeak,gpd,0,-77,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574144528604,2019-11-19T06:22:08.604Z,11/19/2019 06:22:08,0,100,0,2.7,13.26.01,0,84,greenpeak,gpd,0,-77,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574145427928,2019-11-19T06:37:07.928Z,11/19/2019 06:37:07,0,100,0,2.7,13.26.01,0,80,greenpeak,gpd,0,-77,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574146327792,2019-11-19T06:52:07.792Z,11/19/2019 06:52:07,0,100,0,2.7,13.26.01,0,84,greenpeak,gpd,0,-77,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574147227933,2019-11-19T07:07:07.933Z,11/19/2019 07:07:07,0,100,0,2.7,13.26.01,0,88,greenpeak,gpd,0,-76,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574149027887,2019-11-19T07:37:07.887Z,11/19/2019 07:37:07,0,100,0,2.7,13.26.01,0,88,greenpeak,gpd,0,-76,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574149927891,2019-11-19T07:52:07.891Z,11/19/2019 07:52:07,0,100,0,2.7,13.26.01,0,84,greenpeak,gpd,0,-77,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574151730803,2019-11-19T08:22:10.803Z,11/19/2019 08:22:10,0,100,0,2.7,13.26.01,0,92,greenpeak,gpd,0,-75,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574152627861,2019-11-19T08:37:07.861Z,11/19/2019 08:37:07,0,100,0,2.7,13.26.01,0,84,greenpeak,gpd,0,-77,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574153527905,2019-11-19T08:52:07.905Z,11/19/2019 08:52:07,0,100,0,2.7,13.26.01,0,92,greenpeak,gpd,0,-75,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574154427884,2019-11-19T09:07:07.884Z,11/19/2019 09:07:07,0,100,0,2.7,13.26.01,0,76,greenpeak,gpd,0,-78,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574156227764,2019-11-19T09:37:07.764Z,11/19/2019 09:37:07,0,100,0,2.7,13.26.01,0,88,greenpeak,gpd,0,-76,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574157127798,2019-11-19T09:52:07.798Z,11/19/2019 09:52:07,0,100,0,2.7,13.26.01,0,84,greenpeak,gpd,0,-77,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574158027715,2019-11-19T10:07:07.715Z,11/19/2019 10:07:07,0,100,0,2.7,13.26.01,0,84,greenpeak,gpd,0,-77,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574158927769,2019-11-19T10:22:07.769Z,11/19/2019 10:22:07,0,100,0,2.7,13.26.01,0,88,greenpeak,gpd,0,-76,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574160727598,2019-11-19T10:52:07.598Z,11/19/2019 10:52:07,0,100,0,2.7,13.26.01,0,32,greenpeak,gpd,0,-85,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574161378503,2019-11-19T11:02:58.503Z,11/19/2019 11:02:58,0,100,0,2.7,13.26.01,1,96,greenpeak,gpd,0,-75,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574161387973,2019-11-19T11:03:07.973Z,11/19/2019 11:03:07,0,100,0,2.7,13.26.01,1,132,greenpeak,gpd,0,-69,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574161393751,2019-11-19T11:03:13.751Z,11/19/2019 11:03:13,0,100,0,2.7,13.26.01,0,80,greenpeak,gpd,0,-77,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574161627601,2019-11-19T11:07:07.601Z,11/19/2019 11:07:07,0,100,0,2.7,13.26.01,0,4,greenpeak,gpd,0,-90,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574161959470,2019-11-19T11:12:39.470Z,11/19/2019 11:12:39,0,100,0,2.7,13.26.01,1,144,greenpeak,gpd,0,-67,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574161962324,2019-11-19T11:12:42.324Z,11/19/2019 11:12:42,0,100,0,2.7,13.26.01,0,24,greenpeak,gpd,0,-86,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574162527588,2019-11-19T11:22:07.588Z,11/19/2019 11:22:07,0,100,0,2.7,13.26.01,0,92,greenpeak,gpd,0,-75,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574163427628,2019-11-19T11:37:07.628Z,11/19/2019 11:37:07,0,100,0,2.7,13.26.01,0,96,greenpeak,gpd,0,-75,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574165227551,2019-11-19T12:07:07.551Z,11/19/2019 12:07:07,0,100,0,2.7,13.26.01,0,56,greenpeak,gpd,0,-81,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574166127538,2019-11-19T12:22:07.538Z,11/19/2019 12:22:07,0,100,0,2.7,13.26.01,0,60,greenpeak,gpd,0,-81,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574167027573,2019-11-19T12:37:07.573Z,11/19/2019 12:37:07,0,100,0,2.7,13.26.01,0,60,greenpeak,gpd,0,-81,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574167907368,2019-11-19T12:51:47.368Z,11/19/2019 12:51:47,0,100,0,2.7,13.26.01,0,52,greenpeak,gpd,0,-82,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574167927374,2019-11-19T12:52:07.374Z,11/19/2019 12:52:07,0,100,0,2.7,13.26.01,0,52,greenpeak,gpd,0,-82,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574168828038,2019-11-19T13:07:08.038Z,11/19/2019 13:07:08,0,100,0,2.7,13.26.01,0,88,greenpeak,gpd,0,-76,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574169728160,2019-11-19T13:22:08.160Z,11/19/2019 13:22:08,0,100,0,2.7,13.26.01,0,84,greenpeak,gpd,0,-77,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574170627950,2019-11-19T13:37:07.950Z,11/19/2019 13:37:07,0,100,0,2.7,13.26.01,0,80,greenpeak,gpd,0,-77,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574171527944,2019-11-19T13:52:07.944Z,11/19/2019 13:52:07,0,100,0,2.7,13.26.01,0,84,greenpeak,gpd,0,-77,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574172428023,2019-11-19T14:07:08.023Z,11/19/2019 14:07:08,0,100,0,2.7,13.26.01,0,40,greenpeak,gpd,0,-84,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574173327422,2019-11-19T14:22:07.422Z,11/19/2019 14:22:07,0,100,0,2.7,13.26.01,0,80,greenpeak,gpd,0,-77,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574174227535,2019-11-19T14:37:07.535Z,11/19/2019 14:37:07,0,100,0,2.7,13.26.01,0,76,greenpeak,gpd,0,-78,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574175127468,2019-11-19T14:52:07.468Z,11/19/2019 14:52:07,0,100,0,2.7,13.26.01,0,84,greenpeak,gpd,0,-77,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574176028039,2019-11-19T15:07:08.039Z,11/19/2019 15:07:08,0,100,0,2.7,13.26.01,0,76,greenpeak,gpd,0,-78,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574176927476,2019-11-19T15:22:07.476Z,11/19/2019 15:22:07,0,100,0,2.7,13.26.01,0,52,greenpeak,gpd,0,-82,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574177827339,2019-11-19T15:37:07.339Z,11/19/2019 15:37:07,0,100,0,2.7,13.26.01,0,48,greenpeak,gpd,0,-83,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574178727334,2019-11-19T15:52:07.334Z,11/19/2019 15:52:07,0,100,0,2.7,13.26.01,0,56,greenpeak,gpd,0,-81,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574179627304,2019-11-19T16:07:07.304Z,11/19/2019 16:07:07,0,100,0,2.7,13.26.01,0,40,greenpeak,gpd,0,-84,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574180527261,2019-11-19T16:22:07.261Z,11/19/2019 16:22:07,0,100,0,2.7,13.26.01,0,64,greenpeak,gpd,0,-80,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574181427903,2019-11-19T16:37:07.903Z,11/19/2019 16:37:07,0,100,0,2.7,13.26.01,0,44,greenpeak,gpd,0,-83,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574182327313,2019-11-19T16:52:07.313Z,11/19/2019 16:52:07,0,100,0,2.7,13.26.01,0,88,greenpeak,gpd,0,-76,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574183227297,2019-11-19T17:07:07.297Z,11/19/2019 17:07:07,0,100,0,2.7,13.26.01,0,80,greenpeak,gpd,0,-77,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574184127255,2019-11-19T17:22:07.255Z,11/19/2019 17:22:07,0,100,0,2.7,13.26.01,0,80,greenpeak,gpd,0,-77,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574185027155,2019-11-19T17:37:07.155Z,11/19/2019 17:37:07,0,100,0,2.7,13.26.01,0,76,greenpeak,gpd,0,-78,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574185927323,2019-11-19T17:52:07.323Z,11/19/2019 17:52:07,0,100,0,2.7,13.26.01,0,88,greenpeak,gpd,0,-76,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574186827220,2019-11-19T18:07:07.220Z,11/19/2019 18:07:07,0,100,0,2.7,13.26.01,0,72,greenpeak,gpd,0,-79,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574188627169,2019-11-19T18:37:07.169Z,11/19/2019 18:37:07,0,100,0,2.7,13.26.01,0,72,greenpeak,gpd,0,-79,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574189506829,2019-11-19T18:51:46.829Z,11/19/2019 18:51:46,0,100,0,2.7,13.26.01,0,76,greenpeak,gpd,0,-78,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574189527109,2019-11-19T18:52:07.109Z,11/19/2019 18:52:07,0,100,0,2.7,13.26.01,0,72,greenpeak,gpd,0,-79,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574190427144,2019-11-19T19:07:07.144Z,11/19/2019 19:07:07,0,100,0,2.7,13.26.01,0,72,greenpeak,gpd,0,-79,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574191327243,2019-11-19T19:22:07.243Z,11/19/2019 19:22:07,0,100,0,2.7,13.26.01,0,60,greenpeak,gpd,0,-81,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574192227121,2019-11-19T19:37:07.121Z,11/19/2019 19:37:07,0,100,0,2.7,13.26.01,0,92,greenpeak,gpd,0,-75,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574193127045,2019-11-19T19:52:07.045Z,11/19/2019 19:52:07,0,100,0,2.7,13.26.01,0,76,greenpeak,gpd,0,-78,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574194027129,2019-11-19T20:07:07.129Z,11/19/2019 20:07:07,0,100,0,2.7,13.26.01,0,72,greenpeak,gpd,0,-79,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574194030050,2019-11-19T20:07:10.050Z,11/19/2019 20:07:10,0,100,0,2.7,13.26.01,0,100,greenpeak,gpd,0,-74,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574194927028,2019-11-19T20:22:07.028Z,11/19/2019 20:22:07,0,100,0,2.7,13.26.01,0,96,greenpeak,gpd,0,-75,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574195827082,2019-11-19T20:37:07.082Z,11/19/2019 20:37:07,0,100,0,2.7,13.26.01,0,96,greenpeak,gpd,0,-75,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574196727660,2019-11-19T20:52:07.660Z,11/19/2019 20:52:07,0,100,0,2.7,13.26.01,0,60,greenpeak,gpd,0,-81,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574197627625,2019-11-19T21:07:07.625Z,11/19/2019 21:07:07,0,100,0,2.7,13.26.01,0,40,greenpeak,gpd,0,-84,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574198526972,2019-11-19T21:22:06.972Z,11/19/2019 21:22:06,0,100,0,2.7,13.26.01,0,44,greenpeak,gpd,0,-83,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574199427039,2019-11-19T21:37:07.039Z,11/19/2019 21:37:07,0,100,0,2.7,13.26.01,0,56,greenpeak,gpd,0,-81,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574200326940,2019-11-19T21:52:06.940Z,11/19/2019 21:52:06,0,100,0,2.7,13.26.01,0,68,greenpeak,gpd,0,-79,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574201227057,2019-11-19T22:07:07.057Z,11/19/2019 22:07:07,0,100,0,2.7,13.26.01,0,24,greenpeak,gpd,0,-86,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574202126858,2019-11-19T22:22:06.858Z,11/19/2019 22:22:06,0,100,0,2.7,13.26.01,0,56,greenpeak,gpd,0,-81,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574203026948,2019-11-19T22:37:06.948Z,11/19/2019 22:37:06,0,100,0,2.7,13.26.01,0,44,greenpeak,gpd,0,-83,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574203926947,2019-11-19T22:52:06.947Z,11/19/2019 22:52:06,0,100,0,2.7,13.26.01,0,24,greenpeak,gpd,0,-86,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574204826857,2019-11-19T23:07:06.857Z,11/19/2019 23:07:06,0,100,0,2.7,13.26.01,0,88,greenpeak,gpd,0,-76,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574205726882,2019-11-19T23:22:06.882Z,11/19/2019 23:22:06,0,100,0,2.7,13.26.01,0,56,greenpeak,gpd,0,-81,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574206626827,2019-11-19T23:37:06.827Z,11/19/2019 23:37:06,0,100,0,2.7,13.26.01,0,68,greenpeak,gpd,0,-79,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574207526902,2019-11-19T23:52:06.902Z,11/19/2019 23:52:06,0,100,0,2.7,13.26.01,0,72,greenpeak,gpd,0,-79,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574208426833,2019-11-20T00:07:06.833Z,11/20/2019 00:07:06,0,100,0,2.7,13.26.01,0,68,greenpeak,gpd,0,-79,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574209326786,2019-11-20T00:22:06.786Z,11/20/2019 00:22:06,0,100,0,2.7,13.26.01,0,68,greenpeak,gpd,0,-79,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574210226777,2019-11-20T00:37:06.777Z,11/20/2019 00:37:06,0,100,0,2.7,13.26.01,0,60,greenpeak,gpd,0,-81,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574211106422,2019-11-20T00:51:46.422Z,11/20/2019 00:51:46,0,100,0,2.7,13.26.01,0,68,greenpeak,gpd,0,-79,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574211126661,2019-11-20T00:52:06.661Z,11/20/2019 00:52:06,0,100,0,2.7,13.26.01,0,64,greenpeak,gpd,0,-80,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574212026749,2019-11-20T01:07:06.749Z,11/20/2019 01:07:06,0,100,0,2.7,13.26.01,0,68,greenpeak,gpd,0,-79,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574212926718,2019-11-20T01:22:06.718Z,11/20/2019 01:22:06,0,100,0,2.7,13.26.01,0,76,greenpeak,gpd,0,-78,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574213826673,2019-11-20T01:37:06.673Z,11/20/2019 01:37:06,0,100,0,2.7,13.26.01,0,68,greenpeak,gpd,0,-79,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574214726663,2019-11-20T01:52:06.663Z,11/20/2019 01:52:06,0,100,0,2.7,13.26.01,0,64,greenpeak,gpd,0,-80,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574215626672,2019-11-20T02:07:06.672Z,11/20/2019 02:07:06,0,100,0,2.7,13.26.01,0,80,greenpeak,gpd,0,-77,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574216526673,2019-11-20T02:22:06.673Z,11/20/2019 02:22:06,0,100,0,2.7,13.26.01,0,64,greenpeak,gpd,0,-80,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574217426622,2019-11-20T02:37:06.622Z,11/20/2019 02:37:06,0,100,0,2.7,13.26.01,0,76,greenpeak,gpd,0,-78,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574218326699,2019-11-20T02:52:06.699Z,11/20/2019 02:52:06,0,100,0,2.7,13.26.01,0,72,greenpeak,gpd,0,-79,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574219226542,2019-11-20T03:07:06.542Z,11/20/2019 03:07:06,0,100,0,2.7,13.26.01,0,36,greenpeak,gpd,0,-84,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574220126609,2019-11-20T03:22:06.609Z,11/20/2019 03:22:06,0,100,0,2.7,13.26.01,0,56,greenpeak,gpd,0,-81,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574221026573,2019-11-20T03:37:06.573Z,11/20/2019 03:37:06,0,100,0,2.7,13.26.01,0,8,greenpeak,gpd,0,-89,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574221926563,2019-11-20T03:52:06.563Z,11/20/2019 03:52:06,0,100,0,2.7,13.26.01,0,28,greenpeak,gpd,0,-86,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574222826575,2019-11-20T04:07:06.575Z,11/20/2019 04:07:06,0,100,0,2.7,13.26.01,0,56,greenpeak,gpd,0,-81,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574223726545,2019-11-20T04:22:06.545Z,11/20/2019 04:22:06,0,100,0,2.7,13.26.01,0,52,greenpeak,gpd,0,-82,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574224626506,2019-11-20T04:37:06.506Z,11/20/2019 04:37:06,0,100,0,2.7,13.26.01,0,64,greenpeak,gpd,0,-80,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574225526416,2019-11-20T04:52:06.416Z,11/20/2019 04:52:06,0,100,0,2.7,13.26.01,0,56,greenpeak,gpd,0,-81,0,
8,10014,FFFFFFFF006eb692,Entry Sensor Front Door New,1574226426470,2019-11-20T05:07:06.470Z,11/20/2019 05:07:06,0,100,0,2.7,13.26.01,0,60,greenpeak,gpd,0,-81,0,
