trigger,device_type,device_id,description,timestamp_ms,timestamp_iso,timestamp_excel,batteryDefect,batteryLevel,batteryLevelOrig,batteryLow,batteryVoltage,deviceVersion,lqi,manufacturer,model,ppc.charging,rssi,tamper,waterFrozen,waterLeak,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574122965812,2019-11-19T00:22:45.812Z,11/19/2019 00:22:45,0,100,80,0,2.9,2C.01.14,164,greenpeak,gpd,0,-63,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574122968574,2019-11-19T00:22:48.574Z,11/19/2019 00:22:48,0,100,80,0,2.9,2C.01.14,172,greenpeak,gpd,0,-62,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574123865841,2019-11-19T00:37:45.841Z,11/19/2019 00:37:45,0,100,80,0,2.9,2C.01.14,160,greenpeak,gpd,0,-64,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574124765821,2019-11-19T00:52:45.821Z,11/19/2019 00:52:45,0,100,80,0,2.9,2C.01.14,200,greenpeak,gpd,0,-58,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574125665750,2019-11-19T01:07:45.750Z,11/19/2019 01:07:45,0,100,80,0,2.9,2C.01.14,200,greenpeak,gpd,0,-58,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574126565788,2019-11-19T01:22:45.788Z,11/19/2019 01:22:45,0,100,80,0,2.9,2C.01.14,216,greenpeak,gpd,0,-55,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574127465731,2019-11-19T01:37:45.731Z,11/19/2019 01:37:45,0,100,80,0,2.9,2C.01.14,204,greenpeak,gpd,0,-57,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574128365619,2019-11-19T01:52:45.619Z,11/19/2019 01:52:45,0,100,80,0,2.9,2C.01.14,208,greenpeak,gpd,0,-56,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574129265542,2019-11-19T02:07:45.542Z,11/19/2019 02:07:45,0,100,80,0,2.9,2C.01.14,216,greenpeak,gpd,0,-55,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574130165526,2019-11-19T02:22:45.526Z,11/19/2019 02:22:45,0,100,80,0,2.9,2C.01.14,220,greenpeak,gpd,0,-54,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574131065553,2019-11-19T02:37:45.553Z,11/19/2019 02:37:45,0,100,80,0,2.9,2C.01.14,204,greenpeak,gpd,0,-57,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574131965470,2019-11-19T02:52:45.470Z,11/19/2019 02:52:45,0,100,80,0,2.9,2C.01.14,204,greenpeak,gpd,0,-57,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574132865545,2019-11-19T03:07:45.545Z,11/19/2019 03:07:45,0,100,80,0,2.9,2C.01.14,212,greenpeak,gpd,0,-56,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574133765441,2019-11-19T03:22:45.441Z,11/19/2019 03:22:45,0,100,80,0,2.9,2C.01.14,216,greenpeak,gpd,0,-55,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574134665370,2019-11-19T03:37:45.370Z,11/19/2019 03:37:45,0,100,80,0,2.9,2C.01.14,212,greenpeak,gpd,0,-56,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574135565405,2019-11-19T03:52:45.405Z,11/19/2019 03:52:45,0,100,80,0,2.9,2C.01.14,196,greenpeak,gpd,0,-58,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574136465415,2019-11-19T04:07:45.415Z,11/19/2019 04:07:45,0,100,80,0,2.9,2C.01.14,216,greenpeak,gpd,0,-55,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574137365341,2019-11-19T04:22:45.341Z,11/19/2019 04:22:45,0,100,80,0,2.9,2C.01.14,212,greenpeak,gpd,0,-56,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574138265270,2019-11-19T04:37:45.270Z,11/19/2019 04:37:45,0,100,80,0,2.9,2C.01.14,212,greenpeak,gpd,0,-56,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574139165432,2019-11-19T04:52:45.432Z,11/19/2019 04:52:45,0,100,80,0,2.9,2C.01.14,208,greenpeak,gpd,0,-56,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574144565025,2019-11-19T06:22:45.025Z,11/19/2019 06:22:45,0,100,80,0,2.9,2C.01.14,208,greenpeak,gpd,0,-56,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574144567795,2019-11-19T06:22:47.795Z,11/19/2019 06:22:47,0,100,80,0,2.9,2C.01.14,216,greenpeak,gpd,0,-55,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574145465130,2019-11-19T06:37:45.130Z,11/19/2019 06:37:45,0,100,80,0,2.9,2C.01.14,208,greenpeak,gpd,0,-56,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574149964891,2019-11-19T07:52:44.891Z,11/19/2019 07:52:44,0,100,80,0,2.9,2C.01.14,208,greenpeak,gpd,0,-56,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574150864842,2019-11-19T08:07:44.842Z,11/19/2019 08:07:44,0,100,80,0,2.9,2C.01.14,212,greenpeak,gpd,0,-56,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574151764849,2019-11-19T08:22:44.849Z,11/19/2019 08:22:44,0,100,80,0,2.9,2C.01.14,216,greenpeak,gpd,0,-55,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574152664799,2019-11-19T08:37:44.799Z,11/19/2019 08:37:44,0,100,80,0,2.9,2C.01.14,216,greenpeak,gpd,0,-55,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574153564802,2019-11-19T08:52:44.802Z,11/19/2019 08:52:44,0,100,80,0,2.9,2C.01.14,208,greenpeak,gpd,0,-56,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574154464821,2019-11-19T09:07:44.821Z,11/19/2019 09:07:44,0,100,80,0,2.9,2C.01.14,216,greenpeak,gpd,0,-55,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574155364721,2019-11-19T09:22:44.721Z,11/19/2019 09:22:44,0,100,80,0,2.9,2C.01.14,208,greenpeak,gpd,0,-56,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574156264672,2019-11-19T09:37:44.672Z,11/19/2019 09:37:44,0,100,80,0,2.9,2C.01.14,216,greenpeak,gpd,0,-55,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574157164621,2019-11-19T09:52:44.621Z,11/19/2019 09:52:44,0,100,80,0,2.9,2C.01.14,216,greenpeak,gpd,0,-55,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574158064511,2019-11-19T10:07:44.511Z,11/19/2019 10:07:44,0,100,80,0,2.9,2C.01.14,208,greenpeak,gpd,0,-56,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574158964520,2019-11-19T10:22:44.520Z,11/19/2019 10:22:44,0,100,80,0,2.9,2C.01.14,216,greenpeak,gpd,0,-55,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574159864586,2019-11-19T10:37:44.586Z,11/19/2019 10:37:44,0,100,80,0,2.9,2C.01.14,216,greenpeak,gpd,0,-55,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574160764503,2019-11-19T10:52:44.503Z,11/19/2019 10:52:44,0,100,80,0,2.9,2C.01.14,212,greenpeak,gpd,0,-56,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574163464353,2019-11-19T11:37:44.353Z,11/19/2019 11:37:44,0,100,80,0,2.9,2C.01.14,212,greenpeak,gpd,0,-56,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574164364260,2019-11-19T11:52:44.260Z,11/19/2019 11:52:44,0,100,80,0,2.9,2C.01.14,208,greenpeak,gpd,0,-56,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574165264265,2019-11-19T12:07:44.265Z,11/19/2019 12:07:44,0,100,80,0,2.9,2C.01.14,188,greenpeak,gpd,0,-60,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574166164319,2019-11-19T12:22:44.319Z,11/19/2019 12:22:44,0,100,80,0,2.9,2C.01.14,212,greenpeak,gpd,0,-56,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574166167092,2019-11-19T12:22:47.092Z,11/19/2019 12:22:47,0,100,80,0,2.9,2C.01.14,216,greenpeak,gpd,0,-55,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574167064307,2019-11-19T12:37:44.307Z,11/19/2019 12:37:44,0,100,80,0,2.9,2C.01.14,188,greenpeak,gpd,0,-60,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574167964158,2019-11-19T12:52:44.158Z,11/19/2019 12:52:44,0,100,80,0,2.9,2C.01.14,212,greenpeak,gpd,0,-56,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574168864203,2019-11-19T13:07:44.203Z,11/19/2019 13:07:44,0,100,80,0,2.9,2C.01.14,212,greenpeak,gpd,0,-56,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574169764123,2019-11-19T13:22:44.123Z,11/19/2019 13:22:44,0,100,80,0,2.9,2C.01.14,192,greenpeak,gpd,0,-59,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574170664123,2019-11-19T13:37:44.123Z,11/19/2019 13:37:44,0,100,80,0,2.9,2C.01.14,212,greenpeak,gpd,0,-56,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574171564235,2019-11-19T13:52:44.235Z,11/19/2019 13:52:44,0,100,80,0,2.9,2C.01.14,184,greenpeak,gpd,0,-60,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574172464103,2019-11-19T14:07:44.103Z,11/19/2019 14:07:44,0,100,80,0,2.9,2C.01.14,184,greenpeak,gpd,0,-60,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574173364071,2019-11-19T14:22:44.071Z,11/19/2019 14:22:44,0,100,80,0,2.9,2C.01.14,212,greenpeak,gpd,0,-56,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574174264103,2019-11-19T14:37:44.103Z,11/19/2019 14:37:44,0,100,80,0,2.9,2C.01.14,180,greenpeak,gpd,0,-61,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574175163976,2019-11-19T14:52:43.976Z,11/19/2019 14:52:43,0,100,80,0,2.9,2C.01.14,212,greenpeak,gpd,0,-56,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574176063987,2019-11-19T15:07:43.987Z,11/19/2019 15:07:43,0,100,80,0,2.9,2C.01.14,212,greenpeak,gpd,0,-56,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574176963976,2019-11-19T15:22:43.976Z,11/19/2019 15:22:43,0,100,80,0,2.9,2C.01.14,184,greenpeak,gpd,0,-60,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574177863923,2019-11-19T15:37:43.923Z,11/19/2019 15:37:43,0,100,80,0,2.9,2C.01.14,192,greenpeak,gpd,0,-59,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574178763977,2019-11-19T15:52:43.977Z,11/19/2019 15:52:43,0,100,80,0,2.9,2C.01.14,212,greenpeak,gpd,0,-56,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574179663819,2019-11-19T16:07:43.819Z,11/19/2019 16:07:43,0,100,80,0,2.9,2C.01.14,184,greenpeak,gpd,0,-60,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574180563889,2019-11-19T16:22:43.889Z,11/19/2019 16:22:43,0,100,80,0,2.9,2C.01.14,184,greenpeak,gpd,0,-60,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574181463778,2019-11-19T16:37:43.778Z,11/19/2019 16:37:43,0,100,80,0,2.9,2C.01.14,212,greenpeak,gpd,0,-56,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574182363847,2019-11-19T16:52:43.847Z,11/19/2019 16:52:43,0,100,80,0,2.9,2C.01.14,212,greenpeak,gpd,0,-56,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574183263708,2019-11-19T17:07:43.708Z,11/19/2019 17:07:43,0,100,80,0,2.9,2C.01.14,180,greenpeak,gpd,0,-61,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574184163681,2019-11-19T17:22:43.681Z,11/19/2019 17:22:43,0,100,80,0,2.9,2C.01.14,180,greenpeak,gpd,0,-61,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574185063738,2019-11-19T17:37:43.738Z,11/19/2019 17:37:43,0,100,80,0,2.9,2C.01.14,188,greenpeak,gpd,0,-60,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574185963606,2019-11-19T17:52:43.606Z,11/19/2019 17:52:43,0,100,80,0,2.9,2C.01.14,212,greenpeak,gpd,0,-56,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574186863683,2019-11-19T18:07:43.683Z,11/19/2019 18:07:43,0,100,80,0,2.9,2C.01.14,180,greenpeak,gpd,0,-61,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574187763578,2019-11-19T18:22:43.578Z,11/19/2019 18:22:43,0,100,80,0,2.9,2C.01.14,208,greenpeak,gpd,0,-56,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574187766427,2019-11-19T18:22:46.427Z,11/19/2019 18:22:46,0,100,80,0,2.9,2C.01.14,208,greenpeak,gpd,0,-56,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574188663512,2019-11-19T18:37:43.512Z,11/19/2019 18:37:43,0,100,80,0,2.9,2C.01.14,176,greenpeak,gpd,0,-62,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574189563522,2019-11-19T18:52:43.522Z,11/19/2019 18:52:43,0,100,80,0,2.9,2C.01.14,204,greenpeak,gpd,0,-57,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574190463442,2019-11-19T19:07:43.442Z,11/19/2019 19:07:43,0,100,80,0,2.9,2C.01.14,208,greenpeak,gpd,0,-56,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574191363622,2019-11-19T19:22:43.622Z,11/19/2019 19:22:43,0,100,80,0,2.9,2C.01.14,204,greenpeak,gpd,0,-57,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574192263391,2019-11-19T19:37:43.391Z,11/19/2019 19:37:43,0,100,80,0,2.9,2C.01.14,212,greenpeak,gpd,0,-56,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574194063291,2019-11-19T20:07:43.291Z,11/19/2019 20:07:43,0,100,80,0,2.9,2C.01.14,212,greenpeak,gpd,0,-56,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574194963446,2019-11-19T20:22:43.446Z,11/19/2019 20:22:43,0,100,80,0,2.9,2C.01.14,216,greenpeak,gpd,0,-55,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574195863286,2019-11-19T20:37:43.286Z,11/19/2019 20:37:43,0,100,80,0,2.9,2C.01.14,212,greenpeak,gpd,0,-56,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574196763381,2019-11-19T20:52:43.381Z,11/19/2019 20:52:43,0,100,80,0,2.9,2C.01.14,212,greenpeak,gpd,0,-56,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574197663276,2019-11-19T21:07:43.276Z,11/19/2019 21:07:43,0,100,80,0,2.9,2C.01.14,208,greenpeak,gpd,0,-56,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574198563146,2019-11-19T21:22:43.146Z,11/19/2019 21:22:43,0,100,80,0,2.9,2C.01.14,208,greenpeak,gpd,0,-56,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574199463280,2019-11-19T21:37:43.280Z,11/19/2019 21:37:43,0,100,80,0,2.9,2C.01.14,212,greenpeak,gpd,0,-56,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574202162981,2019-11-19T22:22:42.981Z,11/19/2019 22:22:42,0,100,80,0,2.9,2C.01.14,212,greenpeak,gpd,0,-56,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574203063103,2019-11-19T22:37:43.103Z,11/19/2019 22:37:43,0,100,80,0,2.9,2C.01.14,208,greenpeak,gpd,0,-56,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574203963115,2019-11-19T22:52:43.115Z,11/19/2019 22:52:43,0,100,80,0,2.9,2C.01.14,208,greenpeak,gpd,0,-56,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574204863054,2019-11-19T23:07:43.054Z,11/19/2019 23:07:43,0,100,80,0,2.9,2C.01.14,212,greenpeak,gpd,0,-56,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574205762940,2019-11-19T23:22:42.940Z,11/19/2019 23:22:42,0,100,80,0,2.9,2C.01.14,204,greenpeak,gpd,0,-57,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574206662916,2019-11-19T23:37:42.916Z,11/19/2019 23:37:42,0,100,80,0,2.9,2C.01.14,196,greenpeak,gpd,0,-58,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574208462794,2019-11-20T00:07:42.794Z,11/20/2019 00:07:42,0,100,80,0,2.9,2C.01.14,196,greenpeak,gpd,0,-58,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574209362816,2019-11-20T00:22:42.816Z,11/20/2019 00:22:42,0,100,80,0,2.9,2C.01.14,204,greenpeak,gpd,0,-57,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574209365657,2019-11-20T00:22:45.657Z,11/20/2019 00:22:45,0,100,80,0,2.9,2C.01.14,196,greenpeak,gpd,0,-58,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574210262794,2019-11-20T00:37:42.794Z,11/20/2019 00:37:42,0,100,80,0,2.9,2C.01.14,200,greenpeak,gpd,0,-58,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574211162847,2019-11-20T00:52:42.847Z,11/20/2019 00:52:42,0,100,80,0,2.9,2C.01.14,196,greenpeak,gpd,0,-58,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574212062866,2019-11-20T01:07:42.866Z,11/20/2019 01:07:42,0,100,80,0,2.9,2C.01.14,200,greenpeak,gpd,0,-58,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574212962833,2019-11-20T01:22:42.833Z,11/20/2019 01:22:42,0,100,80,0,2.9,2C.01.14,192,greenpeak,gpd,0,-59,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574213862638,2019-11-20T01:37:42.638Z,11/20/2019 01:37:42,0,100,80,0,2.9,2C.01.14,204,greenpeak,gpd,0,-57,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574214762659,2019-11-20T01:52:42.659Z,11/20/2019 01:52:42,0,100,80,0,2.9,2C.01.14,204,greenpeak,gpd,0,-57,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574215662613,2019-11-20T02:07:42.613Z,11/20/2019 02:07:42,0,100,80,0,2.9,2C.01.14,212,greenpeak,gpd,0,-56,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574216562627,2019-11-20T02:22:42.627Z,11/20/2019 02:22:42,0,100,80,0,2.9,2C.01.14,204,greenpeak,gpd,0,-57,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574217462622,2019-11-20T02:37:42.622Z,11/20/2019 02:37:42,0,100,80,0,2.9,2C.01.14,216,greenpeak,gpd,0,-55,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574218362600,2019-11-20T02:52:42.600Z,11/20/2019 02:52:42,0,100,80,0,2.9,2C.01.14,200,greenpeak,gpd,0,-58,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574219262538,2019-11-20T03:07:42.538Z,11/20/2019 03:07:42,0,100,80,0,2.9,2C.01.14,200,greenpeak,gpd,0,-58,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574220162485,2019-11-20T03:22:42.485Z,11/20/2019 03:22:42,0,100,80,0,2.9,2C.01.14,212,greenpeak,gpd,0,-56,1,0,0,
