trigger,device_type,device_id,description,timestamp_ms,timestamp_iso,timestamp_excel,batteryDefect,batteryLevel,batteryLevelOrig,batteryLow,batteryVoltage,deviceVersion,lqi,manufacturer,model,ppc.charging,rssi,tamper,waterFrozen,waterLeak,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574321859061,2019-11-21T07:37:39.061Z,11/21/2019 07:37:39,0,100,80,0,2.9,2C.01.14,172,greenpeak,gpd,0,-62,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574322759172,2019-11-21T07:52:39.172Z,11/21/2019 07:52:39,0,100,80,0,2.9,2C.01.14,216,greenpeak,gpd,0,-55,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574323659129,2019-11-21T08:07:39.129Z,11/21/2019 08:07:39,0,100,80,0,2.9,2C.01.14,212,greenpeak,gpd,0,-56,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574324558975,2019-11-21T08:22:38.975Z,11/21/2019 08:22:38,0,100,80,0,2.9,2C.01.14,172,greenpeak,gpd,0,-62,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574325458983,2019-11-21T08:37:38.983Z,11/21/2019 08:37:38,0,100,80,0,2.9,2C.01.14,216,greenpeak,gpd,0,-55,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574326358960,2019-11-21T08:52:38.960Z,11/21/2019 08:52:38,0,100,80,0,2.9,2C.01.14,168,greenpeak,gpd,0,-63,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574327258813,2019-11-21T09:07:38.813Z,11/21/2019 09:07:38,0,100,80,0,2.9,2C.01.14,216,greenpeak,gpd,0,-55,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574328158979,2019-11-21T09:22:38.979Z,11/21/2019 09:22:38,0,100,80,0,2.9,2C.01.14,212,greenpeak,gpd,0,-56,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574329058786,2019-11-21T09:37:38.786Z,11/21/2019 09:37:38,0,100,80,0,2.9,2C.01.14,168,greenpeak,gpd,0,-63,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574329958894,2019-11-21T09:52:38.894Z,11/21/2019 09:52:38,0,100,80,0,2.9,2C.01.14,216,greenpeak,gpd,0,-55,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574330858853,2019-11-21T10:07:38.853Z,11/21/2019 10:07:38,0,100,80,0,2.9,2C.01.14,180,greenpeak,gpd,0,-61,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574331758692,2019-11-21T10:22:38.692Z,11/21/2019 10:22:38,0,100,80,0,2.9,2C.01.14,212,greenpeak,gpd,0,-56,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574332658824,2019-11-21T10:37:38.824Z,11/21/2019 10:37:38,0,100,80,0,2.9,2C.01.14,172,greenpeak,gpd,0,-62,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574333558615,2019-11-21T10:52:38.615Z,11/21/2019 10:52:38,0,100,80,0,2.9,2C.01.14,216,greenpeak,gpd,0,-55,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574334458596,2019-11-21T11:07:38.596Z,11/21/2019 11:07:38,0,100,80,0,2.9,2C.01.14,216,greenpeak,gpd,0,-55,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574335358666,2019-11-21T11:22:38.666Z,11/21/2019 11:22:38,0,100,80,0,2.9,2C.01.14,176,greenpeak,gpd,0,-62,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574336258598,2019-11-21T11:37:38.598Z,11/21/2019 11:37:38,0,100,80,0,2.9,2C.01.14,204,greenpeak,gpd,0,-57,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574337158616,2019-11-21T11:52:38.616Z,11/21/2019 11:52:38,0,100,80,0,2.9,2C.01.14,216,greenpeak,gpd,0,-55,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574338058520,2019-11-21T12:07:38.520Z,11/21/2019 12:07:38,0,100,80,0,2.9,2C.01.14,168,greenpeak,gpd,0,-63,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574338958488,2019-11-21T12:22:38.488Z,11/21/2019 12:22:38,0,100,80,0,2.9,2C.01.14,188,greenpeak,gpd,0,-60,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574338961405,2019-11-21T12:22:41.405Z,11/21/2019 12:22:41,0,100,80,0,2.9,2C.01.14,200,greenpeak,gpd,0,-58,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574339858571,2019-11-21T12:37:38.571Z,11/21/2019 12:37:38,0,100,80,0,2.9,2C.01.14,196,greenpeak,gpd,0,-58,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574340758424,2019-11-21T12:52:38.424Z,11/21/2019 12:52:38,0,100,80,0,2.9,2C.01.14,196,greenpeak,gpd,0,-58,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574341658336,2019-11-21T13:07:38.336Z,11/21/2019 13:07:38,0,100,80,0,2.9,2C.01.14,192,greenpeak,gpd,0,-59,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574342558463,2019-11-21T13:22:38.463Z,11/21/2019 13:22:38,0,100,80,0,2.9,2C.01.14,188,greenpeak,gpd,0,-60,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574343458350,2019-11-21T13:37:38.350Z,11/21/2019 13:37:38,0,100,80,0,2.9,2C.01.14,188,greenpeak,gpd,0,-60,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574344358390,2019-11-21T13:52:38.390Z,11/21/2019 13:52:38,0,100,80,0,2.9,2C.01.14,204,greenpeak,gpd,0,-57,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574345258446,2019-11-21T14:07:38.446Z,11/21/2019 14:07:38,0,100,80,0,2.9,2C.01.14,184,greenpeak,gpd,0,-60,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574346158188,2019-11-21T14:22:38.188Z,11/21/2019 14:22:38,0,100,80,0,2.9,2C.01.14,200,greenpeak,gpd,0,-58,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574347058206,2019-11-21T14:37:38.206Z,11/21/2019 14:37:38,0,100,80,0,2.9,2C.01.14,192,greenpeak,gpd,0,-59,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574347958149,2019-11-21T14:52:38.149Z,11/21/2019 14:52:38,0,100,80,0,2.9,2C.01.14,188,greenpeak,gpd,0,-60,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574348858159,2019-11-21T15:07:38.159Z,11/21/2019 15:07:38,0,100,80,0,2.9,2C.01.14,188,greenpeak,gpd,0,-60,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574349758089,2019-11-21T15:22:38.089Z,11/21/2019 15:22:38,0,100,80,0,2.9,2C.01.14,212,greenpeak,gpd,0,-56,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574350658178,2019-11-21T15:37:38.178Z,11/21/2019 15:37:38,0,100,80,0,2.9,2C.01.14,188,greenpeak,gpd,0,-60,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574351558132,2019-11-21T15:52:38.132Z,11/21/2019 15:52:38,0,100,80,0,2.9,2C.01.14,212,greenpeak,gpd,0,-56,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574352458037,2019-11-21T16:07:38.037Z,11/21/2019 16:07:38,0,100,80,0,2.9,2C.01.14,192,greenpeak,gpd,0,-59,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574353358116,2019-11-21T16:22:38.116Z,11/21/2019 16:22:38,0,100,80,0,2.9,2C.01.14,188,greenpeak,gpd,0,-60,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574354258022,2019-11-21T16:37:38.022Z,11/21/2019 16:37:38,0,100,80,0,2.9,2C.01.14,196,greenpeak,gpd,0,-58,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574355157870,2019-11-21T16:52:37.870Z,11/21/2019 16:52:37,0,100,80,0,2.9,2C.01.14,212,greenpeak,gpd,0,-56,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574356057921,2019-11-21T17:07:37.921Z,11/21/2019 17:07:37,0,100,80,0,2.9,2C.01.14,192,greenpeak,gpd,0,-59,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574356957988,2019-11-21T17:22:37.988Z,11/21/2019 17:22:37,0,100,80,0,2.9,2C.01.14,172,greenpeak,gpd,0,-62,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574357857976,2019-11-21T17:37:37.976Z,11/21/2019 17:37:37,0,100,80,0,2.9,2C.01.14,200,greenpeak,gpd,0,-58,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574358757857,2019-11-21T17:52:37.857Z,11/21/2019 17:52:37,0,100,80,0,2.9,2C.01.14,208,greenpeak,gpd,0,-56,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574359657835,2019-11-21T18:07:37.835Z,11/21/2019 18:07:37,0,100,80,0,2.9,2C.01.14,204,greenpeak,gpd,0,-57,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574360558045,2019-11-21T18:22:38.045Z,11/21/2019 18:22:38,0,100,80,0,2.9,2C.01.14,204,greenpeak,gpd,0,-57,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574360560661,2019-11-21T18:22:40.661Z,11/21/2019 18:22:40,0,100,80,0,2.9,2C.01.14,168,greenpeak,gpd,0,-63,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574361457710,2019-11-21T18:37:37.710Z,11/21/2019 18:37:37,0,100,80,0,2.9,2C.01.14,204,greenpeak,gpd,0,-57,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574362357829,2019-11-21T18:52:37.829Z,11/21/2019 18:52:37,0,100,80,0,2.9,2C.01.14,172,greenpeak,gpd,0,-62,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574363257721,2019-11-21T19:07:37.721Z,11/21/2019 19:07:37,0,100,80,0,2.9,2C.01.14,204,greenpeak,gpd,0,-57,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574364157762,2019-11-21T19:22:37.762Z,11/21/2019 19:22:37,0,100,80,0,2.9,2C.01.14,188,greenpeak,gpd,0,-60,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574365057614,2019-11-21T19:37:37.614Z,11/21/2019 19:37:37,0,100,80,0,2.9,2C.01.14,204,greenpeak,gpd,0,-57,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574365957632,2019-11-21T19:52:37.632Z,11/21/2019 19:52:37,0,100,80,0,2.9,2C.01.14,188,greenpeak,gpd,0,-60,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574366857611,2019-11-21T20:07:37.611Z,11/21/2019 20:07:37,0,100,80,0,2.9,2C.01.14,188,greenpeak,gpd,0,-60,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574367757536,2019-11-21T20:22:37.536Z,11/21/2019 20:22:37,0,100,80,0,2.9,2C.01.14,184,greenpeak,gpd,0,-60,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574368657674,2019-11-21T20:37:37.674Z,11/21/2019 20:37:37,0,100,80,0,2.9,2C.01.14,192,greenpeak,gpd,0,-59,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574369557597,2019-11-21T20:52:37.597Z,11/21/2019 20:52:37,0,100,80,0,2.9,2C.01.14,204,greenpeak,gpd,0,-57,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574370457456,2019-11-21T21:07:37.456Z,11/21/2019 21:07:37,0,100,80,0,2.9,2C.01.14,208,greenpeak,gpd,0,-56,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574371357461,2019-11-21T21:22:37.461Z,11/21/2019 21:22:37,0,100,80,0,2.9,2C.01.14,176,greenpeak,gpd,0,-62,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574372257438,2019-11-21T21:37:37.438Z,11/21/2019 21:37:37,0,100,80,0,2.9,2C.01.14,184,greenpeak,gpd,0,-60,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574373157482,2019-11-21T21:52:37.482Z,11/21/2019 21:52:37,0,100,80,0,2.9,2C.01.14,204,greenpeak,gpd,0,-57,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574374057321,2019-11-21T22:07:37.321Z,11/21/2019 22:07:37,0,100,80,0,2.9,2C.01.14,188,greenpeak,gpd,0,-60,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574374957213,2019-11-21T22:22:37.213Z,11/21/2019 22:22:37,0,100,80,0,2.9,2C.01.14,192,greenpeak,gpd,0,-59,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574375857237,2019-11-21T22:37:37.237Z,11/21/2019 22:37:37,0,100,80,0,2.9,2C.01.14,208,greenpeak,gpd,0,-56,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574376757242,2019-11-21T22:52:37.242Z,11/21/2019 22:52:37,0,100,80,0,2.9,2C.01.14,200,greenpeak,gpd,0,-58,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574377657303,2019-11-21T23:07:37.303Z,11/21/2019 23:07:37,0,100,80,0,2.9,2C.01.14,204,greenpeak,gpd,0,-57,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574379457176,2019-11-21T23:37:37.176Z,11/21/2019 23:37:37,0,100,80,0,2.9,2C.01.14,204,greenpeak,gpd,0,-57,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574380357084,2019-11-21T23:52:37.084Z,11/21/2019 23:52:37,0,100,80,0,2.9,2C.01.14,196,greenpeak,gpd,0,-58,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574381257100,2019-11-22T00:07:37.100Z,11/22/2019 00:07:37,0,100,80,0,2.9,2C.01.14,204,greenpeak,gpd,0,-57,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574382157087,2019-11-22T00:22:37.087Z,11/22/2019 00:22:37,0,100,80,0,2.9,2C.01.14,204,greenpeak,gpd,0,-57,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574382159943,2019-11-22T00:22:39.943Z,11/22/2019 00:22:39,0,100,80,0,2.9,2C.01.14,196,greenpeak,gpd,0,-58,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574383057066,2019-11-22T00:37:37.066Z,11/22/2019 00:37:37,0,100,80,0,2.9,2C.01.14,204,greenpeak,gpd,0,-57,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574383956972,2019-11-22T00:52:36.972Z,11/22/2019 00:52:36,0,100,80,0,2.9,2C.01.14,196,greenpeak,gpd,0,-58,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574385756922,2019-11-22T01:22:36.922Z,11/22/2019 01:22:36,0,100,80,0,2.9,2C.01.14,196,greenpeak,gpd,0,-58,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574386656905,2019-11-22T01:37:36.905Z,11/22/2019 01:37:36,0,100,80,0,2.9,2C.01.14,180,greenpeak,gpd,0,-61,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574387556891,2019-11-22T01:52:36.891Z,11/22/2019 01:52:36,0,100,80,0,2.9,2C.01.14,176,greenpeak,gpd,0,-62,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574388456816,2019-11-22T02:07:36.816Z,11/22/2019 02:07:36,0,100,80,0,2.9,2C.01.14,208,greenpeak,gpd,0,-56,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574389356922,2019-11-22T02:22:36.922Z,11/22/2019 02:22:36,0,100,80,0,2.9,2C.01.14,208,greenpeak,gpd,0,-56,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574390256723,2019-11-22T02:37:36.723Z,11/22/2019 02:37:36,0,100,80,0,2.9,2C.01.14,188,greenpeak,gpd,0,-60,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574391156890,2019-11-22T02:52:36.890Z,11/22/2019 02:52:36,0,100,80,0,2.9,2C.01.14,208,greenpeak,gpd,0,-56,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574392056724,2019-11-22T03:07:36.724Z,11/22/2019 03:07:36,0,100,80,0,2.9,2C.01.14,204,greenpeak,gpd,0,-57,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574392956682,2019-11-22T03:22:36.682Z,11/22/2019 03:22:36,0,100,80,0,2.9,2C.01.14,196,greenpeak,gpd,0,-58,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574393856670,2019-11-22T03:37:36.670Z,11/22/2019 03:37:36,0,100,80,0,2.9,2C.01.14,152,greenpeak,gpd,0,-65,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574394756707,2019-11-22T03:52:36.707Z,11/22/2019 03:52:36,0,100,80,0,2.9,2C.01.14,196,greenpeak,gpd,0,-58,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574792546121,2019-11-26T18:22:26.121Z,11/26/2019 18:22:26,0,100,80,0,2.8,2C.01.14,196,greenpeak,gpd,0,-58,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574900542487,2019-11-28T00:22:22.487Z,11/28/2019 00:22:22,0,100,80,0,2.9,2C.01.14,196,greenpeak,gpd,0,-58,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1574965340357,2019-11-28T18:22:20.357Z,11/28/2019 18:22:20,0,100,80,0,2.8,2C.01.14,196,greenpeak,gpd,0,-58,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1575008538774,2019-11-29T06:22:18.774Z,11/29/2019 06:22:18,0,100,80,0,2.9,2C.01.14,196,greenpeak,gpd,0,-58,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1575030138164,2019-11-29T12:22:18.164Z,11/29/2019 12:22:18,0,100,80,0,2.8,2C.01.14,196,greenpeak,gpd,0,-58,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1575138134506,2019-11-30T18:22:14.506Z,11/30/2019 18:22:14,0,100,80,0,2.9,2C.01.14,196,greenpeak,gpd,0,-58,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1575236332686,2019-12-01T21:38:52.686Z,12/01/2019 21:38:52,0,100,80,0,2.9,2C.01.14,196,greenpeak,gpd,0,-58,1,0,1,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1575236333488,2019-12-01T21:38:53.488Z,12/01/2019 21:38:53,0,100,80,0,2.9,2C.01.14,196,greenpeak,gpd,0,-58,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1575236334483,2019-12-01T21:38:54.483Z,12/01/2019 21:38:54,0,100,80,0,2.9,2C.01.14,196,greenpeak,gpd,0,-58,1,0,1,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1575236568046,2019-12-01T21:42:48.046Z,12/01/2019 21:42:48,0,100,80,0,2.9,2C.01.14,196,greenpeak,gpd,0,-58,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1575332527919,2019-12-03T00:22:07.919Z,12/03/2019 00:22:07,0,100,80,0,2.8,2C.01.14,196,greenpeak,gpd,0,-58,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1575850910637,2019-12-09T00:21:50.637Z,12/09/2019 00:21:50,0,100,80,0,2.9,2C.01.14,196,greenpeak,gpd,0,-58,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1576974073042,2019-12-22T00:21:13.042Z,12/22/2019 00:21:13,0,100,80,0,2.8,2C.01.14,196,greenpeak,gpd,0,-58,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1576995672176,2019-12-22T06:21:12.176Z,12/22/2019 06:21:12,0,100,80,0,2.9,2C.01.14,196,greenpeak,gpd,0,-58,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1579198798684,2020-01-16T18:19:58.684Z,01/16/2020 18:19:58,0,100,80,0,2.8,2C.01.14,196,greenpeak,gpd,0,-58,1,0,0,
8,10017,FFFFFFFF00604f2a,Kids bath Water Sensor,1579220397985,2020-01-17T00:19:57.985Z,01/17/2020 00:19:57,0,100,80,0,2.9,2C.01.14,196,greenpeak,gpd,0,-58,1,0,0,
