timestamp_ms,timestamp_iso,timestamp_excel,doorStatus,lqi,rssi
1.57427E+12,2019-11-20T18:22:05.503Z,11/20/2019 18:22,0,60,-81
1.57428E+12,2019-11-20T18:37:05.665Z,11/20/2019 18:37,0,64,-80
1.57428E+12,2019-11-20T18:51:45.619Z,11/20/2019 18:51,0,64,-80
1.57428E+12,2019-11-20T18:52:05.519Z,11/20/2019 18:52,0,56,-81
1.57428E+12,2019-11-20T19:07:05.677Z,11/20/2019 19:07,0,60,-81
1.57428E+12,2019-11-20T19:22:05.641Z,11/20/2019 19:22,0,96,-75
1.57428E+12,2019-11-20T19:37:05.573Z,11/20/2019 19:37,0,68,-79
1.57428E+12,2019-11-20T19:52:05.579Z,11/20/2019 19:52,0,56,-81
1.57428E+12,2019-11-20T20:07:05.494Z,11/20/2019 20:07,0,72,-79
1.57428E+12,2019-11-20T20:22:05.448Z,11/20/2019 20:22,0,72,-79
1.57428E+12,2019-11-20T20:37:05.458Z,11/20/2019 20:37,0,76,-78
1.57428E+12,2019-11-20T20:52:05.557Z,11/20/2019 20:52,0,76,-78
1.57428E+12,2019-11-20T21:07:05.422Z,11/20/2019 21:07,0,56,-81
1.57428E+12,2019-11-20T21:22:05.433Z,11/20/2019 21:22,0,36,-84
1.57429E+12,2019-11-20T21:37:05.385Z,11/20/2019 21:37,0,16,-88
1.57429E+12,2019-11-20T21:52:05.332Z,11/20/2019 21:52,0,64,-80
1.57429E+12,2019-11-20T22:07:05.273Z,11/20/2019 22:07,0,36,-84
1.57429E+12,2019-11-20T22:22:05.452Z,11/20/2019 22:22,0,44,-83
1.57429E+12,2019-11-20T22:37:05.294Z,11/20/2019 22:37,0,52,-82
1.57429E+12,2019-11-20T22:52:05.385Z,11/20/2019 22:52,0,56,-81
1.57429E+12,2019-11-20T23:07:05.228Z,11/20/2019 23:07,0,48,-83
1.57429E+12,2019-11-20T23:22:05.320Z,11/20/2019 23:22,0,88,-76
1.57429E+12,2019-11-20T23:37:05.371Z,11/20/2019 23:37,0,64,-80
1.57429E+12,2019-11-20T23:52:05.256Z,11/20/2019 23:52,0,72,-79
1.57429E+12,2019-11-21T00:07:05.347Z,11/21/2019 0:07,0,80,-77
1.5743E+12,2019-11-21T00:22:05.274Z,11/21/2019 0:22,0,116,-71
1.5743E+12,2019-11-21T00:37:05.197Z,11/21/2019 0:37,0,112,-72
1.5743E+12,2019-11-21T00:51:44.526Z,11/21/2019 0:51,0,104,-73
1.5743E+12,2019-11-21T00:52:05.056Z,11/21/2019 0:52,0,108,-73
1.5743E+12,2019-11-21T01:07:05.674Z,11/21/2019 1:07,0,104,-73
1.5743E+12,2019-11-21T01:22:05.647Z,11/21/2019 1:22,0,104,-73
1.5743E+12,2019-11-21T01:37:05.128Z,11/21/2019 1:37,0,96,-75
1.5743E+12,2019-11-21T01:52:05.234Z,11/21/2019 1:52,0,104,-73
1.5743E+12,2019-11-21T02:07:05.133Z,11/21/2019 2:07,0,96,-75
1.5743E+12,2019-11-21T02:22:05.206Z,11/21/2019 2:22,0,108,-73
1.5743E+12,2019-11-21T02:37:05.101Z,11/21/2019 2:37,0,96,-75
1.5743E+12,2019-11-21T02:52:04.985Z,11/21/2019 2:52,0,108,-73
1.57431E+12,2019-11-21T03:07:05.112Z,11/21/2019 3:07,0,80,-77
1.57431E+12,2019-11-21T03:22:04.973Z,11/21/2019 3:22,0,92,-75
1.57431E+12,2019-11-21T03:37:04.984Z,11/21/2019 3:37,0,88,-76
1.57431E+12,2019-11-21T03:52:04.901Z,11/21/2019 3:52,0,104,-73
1.57431E+12,2019-11-21T04:07:04.955Z,11/21/2019 4:07,0,108,-73
1.57432E+12,2019-11-21T06:51:44.083Z,11/21/2019 6:51,0,108,-73
1.57432E+12,2019-11-21T06:52:04.666Z,11/21/2019 6:52,0,112,-72
1.57432E+12,2019-11-21T07:07:04.772Z,11/21/2019 7:07,0,108,-73
1.57432E+12,2019-11-21T07:22:05.432Z,11/21/2019 7:22,0,108,-73
1.57432E+12,2019-11-21T07:37:04.812Z,11/21/2019 7:37,0,112,-72
1.57432E+12,2019-11-21T07:52:04.736Z,11/21/2019 7:52,0,108,-73
1.57432E+12,2019-11-21T08:22:05.531Z,11/21/2019 8:22,0,108,-73
1.57433E+12,2019-11-21T08:37:05.267Z,11/21/2019 8:37,0,112,-72
1.57433E+12,2019-11-21T08:52:04.610Z,11/21/2019 8:52,0,108,-73
1.57433E+12,2019-11-21T09:07:05.301Z,11/21/2019 9:07,0,112,-72
1.57433E+12,2019-11-21T09:22:04.619Z,11/21/2019 9:22,0,108,-73
1.57433E+12,2019-11-21T09:37:05.257Z,11/21/2019 9:37,0,108,-73
1.57433E+12,2019-11-21T09:52:04.632Z,11/21/2019 9:52,0,112,-72
1.57433E+12,2019-11-21T10:07:04.646Z,11/21/2019 10:07,0,108,-73
1.57433E+12,2019-11-21T10:22:04.538Z,11/21/2019 10:22,0,108,-73
1.57433E+12,2019-11-21T10:37:04.526Z,11/21/2019 10:37,0,104,-73
1.57433E+12,2019-11-21T10:52:04.576Z,11/21/2019 10:52,0,108,-73
1.57433E+12,2019-11-21T11:04:45.141Z,11/21/2019 11:04,1,136,-68
1.57433E+12,2019-11-21T11:04:52.374Z,11/21/2019 11:04,0,104,-73
1.57433E+12,2019-11-21T11:07:04.617Z,11/21/2019 11:07,0,116,-71
1.57433E+12,2019-11-21T11:13:47.216Z,11/21/2019 11:13,1,52,-82
1.57433E+12,2019-11-21T11:13:50.285Z,11/21/2019 11:13,0,84,-77
1.57433E+12,2019-11-21T11:14:52.543Z,11/21/2019 11:14,1,164,-63
1.57433E+12,2019-11-21T11:14:57.003Z,11/21/2019 11:14,0,112,-72
1.57434E+12,2019-11-21T11:22:04.474Z,11/21/2019 11:22,0,104,-73
1.57434E+12,2019-11-21T11:37:04.477Z,11/21/2019 11:37,0,100,-74
1.57434E+12,2019-11-21T11:52:04.607Z,11/21/2019 11:52,0,104,-73
1.57434E+12,2019-11-21T12:07:04.528Z,11/21/2019 12:07,0,112,-72
1.57434E+12,2019-11-21T12:22:04.493Z,11/21/2019 12:22,0,104,-73
1.57434E+12,2019-11-21T12:37:04.440Z,11/21/2019 12:37,0,96,-75
1.57434E+12,2019-11-21T12:51:43.581Z,11/21/2019 12:51,0,104,-73
1.57434E+12,2019-11-21T12:52:04.325Z,11/21/2019 12:52,0,100,-74
1.57434E+12,2019-11-21T13:07:04.440Z,11/21/2019 13:07,0,104,-73
1.57434E+12,2019-11-21T13:37:04.400Z,11/21/2019 13:37,0,104,-73
1.57434E+12,2019-11-21T13:52:04.299Z,11/21/2019 13:52,0,92,-75
1.57435E+12,2019-11-21T14:07:04.336Z,11/21/2019 14:07,0,92,-75
1.57435E+12,2019-11-21T14:22:04.229Z,11/21/2019 14:22,0,104,-73
1.57435E+12,2019-11-21T14:37:04.394Z,11/21/2019 14:37,0,96,-75
1.57435E+12,2019-11-21T14:52:04.266Z,11/21/2019 14:52,0,104,-73
1.57435E+12,2019-11-21T15:07:04.282Z,11/21/2019 15:07,0,96,-75
1.57435E+12,2019-11-21T15:22:04.173Z,11/21/2019 15:22,0,104,-73
1.57435E+12,2019-11-21T15:37:04.185Z,11/21/2019 15:37,0,92,-75
1.57435E+12,2019-11-21T16:07:04.133Z,11/21/2019 16:07,0,92,-75
1.57435E+12,2019-11-21T16:22:04.248Z,11/21/2019 16:22,0,96,-75
1.57435E+12,2019-11-21T16:37:04.069Z,11/21/2019 16:37,0,92,-75
1.57436E+12,2019-11-21T17:07:04.149Z,11/21/2019 17:07,0,92,-75
1.57436E+12,2019-11-21T17:22:04.075Z,11/21/2019 17:22,0,48,-83
1.57436E+12,2019-11-21T17:37:04.083Z,11/21/2019 17:37,0,20,-87
1.57436E+12,2019-11-21T17:52:04.139Z,11/21/2019 17:52,0,28,-86
1.57436E+12,2019-11-21T18:07:04.106Z,11/21/2019 18:07,0,12,-88
1.57436E+12,2019-11-21T18:22:04.009Z,11/21/2019 18:22,0,52,-82
1.57436E+12,2019-11-21T18:37:04.059Z,11/21/2019 18:37,0,8,-89
1.57436E+12,2019-11-21T18:51:43.131Z,11/21/2019 18:51,0,20,-87
1.57436E+12,2019-11-21T18:52:03.805Z,11/21/2019 18:52,0,48,-83
1.57436E+12,2019-11-21T19:07:03.934Z,11/21/2019 19:07,0,36,-84
1.57436E+12,2019-11-21T19:22:04.031Z,11/21/2019 19:22,0,52,-82
1.57437E+12,2019-11-21T19:37:04.051Z,11/21/2019 19:37,0,16,-88
1.57437E+12,2019-11-21T19:52:04.056Z,11/21/2019 19:52,0,36,-84
1.57437E+12,2019-11-21T20:07:03.870Z,11/21/2019 20:07,0,52,-82
1.57437E+12,2019-11-21T20:22:04.011Z,11/21/2019 20:22,0,40,-84
1.57437E+12,2019-11-21T20:37:03.864Z,11/21/2019 20:37,0,44,-83
1.57437E+12,2019-11-21T20:52:03.897Z,11/21/2019 20:52,0,52,-82
1.57437E+12,2019-11-21T21:22:03.892Z,11/21/2019 21:22,0,56,-81
1.57437E+12,2019-11-21T21:37:03.813Z,11/21/2019 21:37,0,88,-76
1.57437E+12,2019-11-21T21:52:03.796Z,11/21/2019 21:52,0,68,-79
1.57437E+12,2019-11-21T22:07:03.817Z,11/21/2019 22:07,0,64,-80
1.57437E+12,2019-11-21T22:22:03.780Z,11/21/2019 22:22,0,64,-80
1.57438E+12,2019-11-21T22:37:03.661Z,11/21/2019 22:37,0,76,-78
1.57438E+12,2019-11-21T22:52:03.837Z,11/21/2019 22:52,0,64,-80
1.57438E+12,2019-11-21T23:07:03.791Z,11/21/2019 23:07,0,68,-79
1.57438E+12,2019-11-21T23:22:03.679Z,11/21/2019 23:22,0,72,-79
1.57438E+12,2019-11-21T23:37:03.597Z,11/21/2019 23:37,0,60,-81
1.57438E+12,2019-11-21T23:52:03.733Z,11/21/2019 23:52,0,60,-81
1.57438E+12,2019-11-22T00:07:03.689Z,11/22/2019 0:07,0,56,-81
1.57438E+12,2019-11-22T00:22:03.699Z,11/22/2019 0:22,0,76,-78
1.57438E+12,2019-11-22T00:37:03.653Z,11/22/2019 0:37,0,80,-77
1.57438E+12,2019-11-22T00:51:42.591Z,11/22/2019 0:51,0,72,-79
1.57438E+12,2019-11-22T00:52:03.591Z,11/22/2019 0:52,0,92,-75
1.57438E+12,2019-11-22T01:07:03.642Z,11/22/2019 1:07,0,64,-80
1.57439E+12,2019-11-22T01:22:03.585Z,11/22/2019 1:22,0,104,-73
1.57439E+12,2019-11-22T01:37:03.739Z,11/22/2019 1:37,0,76,-78
1.57439E+12,2019-11-22T01:52:03.442Z,11/22/2019 1:52,0,88,-76
1.57439E+12,2019-11-22T02:07:03.555Z,11/22/2019 2:07,0,64,-80
1.57439E+12,2019-11-22T02:22:04.138Z,11/22/2019 2:22,0,60,-81
1.57439E+12,2019-11-22T02:37:03.515Z,11/22/2019 2:37,0,60,-81
1.57439E+12,2019-11-22T02:52:03.490Z,11/22/2019 2:52,0,56,-81
1.57439E+12,2019-11-22T03:07:03.567Z,11/22/2019 3:07,0,64,-80
1.57439E+12,2019-11-22T03:22:03.338Z,11/22/2019 3:22,0,88,-76
1.57439E+12,2019-11-22T03:37:03.400Z,11/22/2019 3:37,0,76,-78
1.57442E+12,2019-11-22T11:05:05.493Z,11/22/2019 11:05,1,76,-78
1.57442E+12,2019-11-22T11:05:13.258Z,11/22/2019 11:05,0,76,-78
1.57442E+12,2019-11-22T11:11:32.359Z,11/22/2019 11:11,1,76,-78
1.57442E+12,2019-11-22T11:11:36.832Z,11/22/2019 11:11,0,76,-78
1.57487E+12,2019-11-27T16:12:14.559Z,11/27/2019 16:12,1,76,-78
1.57487E+12,2019-11-27T16:13:41.215Z,11/27/2019 16:13,0,76,-78
1.5749E+12,2019-11-27T23:37:50.343Z,11/27/2019 23:37,1,76,-78
1.5749E+12,2019-11-27T23:37:58.125Z,11/27/2019 23:37,0,76,-78
1.57508E+12,2019-11-30T00:52:33.779Z,11/30/2019 0:52,1,76,-78
1.57508E+12,2019-11-30T00:54:23.022Z,11/30/2019 0:54,0,76,-78
1.57508E+12,2019-11-30T00:54:26.570Z,11/30/2019 0:54,1,76,-78
1.57508E+12,2019-11-30T00:54:29.947Z,11/30/2019 0:54,0,76,-78
1.57514E+12,2019-11-30T18:18:51.834Z,11/30/2019 18:18,1,76,-78
1.57515E+12,2019-11-30T20:42:26.177Z,11/30/2019 20:42,0,76,-78
1.57515E+12,2019-11-30T20:42:30.881Z,11/30/2019 20:42,1,76,-78
1.57515E+12,2019-11-30T20:42:36.572Z,11/30/2019 20:42,0,76,-78
1.57515E+12,2019-11-30T20:42:51.010Z,11/30/2019 20:42,1,76,-78
1.57515E+12,2019-11-30T20:42:53.618Z,11/30/2019 20:42,0,76,-78
1.57515E+12,2019-11-30T21:19:15.375Z,11/30/2019 21:19,1,76,-78
1.57515E+12,2019-11-30T21:19:18.845Z,11/30/2019 21:19,0,76,-78
1.57515E+12,2019-11-30T21:27:24.536Z,11/30/2019 21:27,1,76,-78
1.57515E+12,2019-11-30T21:27:42.878Z,11/30/2019 21:27,0,76,-78
1.57516E+12,2019-12-01T00:51:25.461Z,12/1/2019 0:51,0,76,-78
1.57516E+12,2019-12-01T00:54:12.142Z,12/1/2019 0:54,1,76,-78
1.57516E+12,2019-12-01T00:54:54.602Z,12/1/2019 0:54,0,76,-78
1.5752E+12,2019-12-01T12:51:24.632Z,12/1/2019 12:51,0,76,-78
1.57521E+12,2019-12-01T14:11:04.642Z,12/1/2019 14:11,1,76,-78
1.57521E+12,2019-12-01T14:11:27.766Z,12/1/2019 14:11,0,76,-78
1.57528E+12,2019-12-02T11:03:58.949Z,12/2/2019 11:03,1,76,-78
1.57528E+12,2019-12-02T11:04:04.246Z,12/2/2019 11:04,0,76,-78
1.57529E+12,2019-12-02T11:15:24.397Z,12/2/2019 11:15,1,76,-78
1.57529E+12,2019-12-02T11:15:29.399Z,12/2/2019 11:15,0,76,-78
1.57532E+12,2019-12-02T21:59:23.982Z,12/2/2019 21:59,1,76,-78
1.57532E+12,2019-12-02T21:59:31.355Z,12/2/2019 21:59,0,76,-78
1.57537E+12,2019-12-03T11:05:27.121Z,12/3/2019 11:05,1,76,-78
1.57537E+12,2019-12-03T11:05:31.880Z,12/3/2019 11:05,0,76,-78
1.57537E+12,2019-12-03T11:06:19.234Z,12/3/2019 11:06,1,76,-78
1.57537E+12,2019-12-03T11:06:22.691Z,12/3/2019 11:06,0,76,-78
1.57537E+12,2019-12-03T11:06:24.006Z,12/3/2019 11:06,1,76,-78
1.57537E+12,2019-12-03T11:15:26.715Z,12/3/2019 11:15,0,76,-78
1.57546E+12,2019-12-04T11:03:47.361Z,12/4/2019 11:03,1,76,-78
1.57546E+12,2019-12-04T11:03:53.911Z,12/4/2019 11:03,0,76,-78
1.57546E+12,2019-12-04T11:03:55.184Z,12/4/2019 11:03,1,76,-78
1.57546E+12,2019-12-04T11:03:55.484Z,12/4/2019 11:03,0,76,-78
1.57546E+12,2019-12-04T11:23:08.435Z,12/4/2019 11:23,1,76,-78
1.57546E+12,2019-12-04T11:23:12.856Z,12/4/2019 11:23,0,76,-78
1.57554E+12,2019-12-05T11:03:49.426Z,12/5/2019 11:03,1,76,-78
1.57554E+12,2019-12-05T11:03:58.346Z,12/5/2019 11:03,0,76,-78
1.57554E+12,2019-12-05T11:21:45.264Z,12/5/2019 11:21,1,76,-78
1.57554E+12,2019-12-05T11:21:48.629Z,12/5/2019 11:21,0,76,-78
1.57563E+12,2019-12-06T11:06:44.024Z,12/6/2019 11:06,1,76,-78
1.57563E+12,2019-12-06T11:06:49.186Z,12/6/2019 11:06,0,76,-78
1.57563E+12,2019-12-06T11:10:51.183Z,12/6/2019 11:10,1,76,-78
1.57563E+12,2019-12-06T11:10:55.178Z,12/6/2019 11:10,0,76,-78
1.57575E+12,2019-12-07T20:09:19.065Z,12/7/2019 20:09,1,76,-78
1.57575E+12,2019-12-07T20:09:22.469Z,12/7/2019 20:09,0,76,-78
1.57575E+12,2019-12-07T20:10:02.448Z,12/7/2019 20:10,1,76,-78
1.57575E+12,2019-12-07T20:10:07.024Z,12/7/2019 20:10,0,76,-78
1.57606E+12,2019-12-11T11:02:40.891Z,12/11/2019 11:02,1,76,-78
1.57606E+12,2019-12-11T11:02:49.050Z,12/11/2019 11:02,0,76,-78
1.57606E+12,2019-12-11T11:13:18.509Z,12/11/2019 11:13,1,76,-78
1.57606E+12,2019-12-11T11:13:22.041Z,12/11/2019 11:13,0,76,-78
1.57615E+12,2019-12-12T11:06:09.553Z,12/12/2019 11:06,1,76,-78
1.57615E+12,2019-12-12T11:06:51.422Z,12/12/2019 11:06,0,76,-78
1.57615E+12,2019-12-12T11:12:51.078Z,12/12/2019 11:12,1,76,-78
1.57615E+12,2019-12-12T11:12:54.633Z,12/12/2019 11:12,0,76,-78
1.57634E+12,2019-12-14T14:58:47.116Z,12/14/2019 14:58,1,76,-78
1.57634E+12,2019-12-14T14:58:47.799Z,12/14/2019 14:58,0,76,-78
1.57634E+12,2019-12-14T14:58:48.560Z,12/14/2019 14:58,1,76,-78
1.57634E+12,2019-12-14T14:59:07.314Z,12/14/2019 14:59,0,76,-78
1.57635E+12,2019-12-14T18:30:18.968Z,12/14/2019 18:30,1,76,-78
1.57635E+12,2019-12-14T18:30:20.527Z,12/14/2019 18:30,0,76,-78
1.57635E+12,2019-12-14T18:30:21.659Z,12/14/2019 18:30,1,76,-78
1.57635E+12,2019-12-14T18:30:39.943Z,12/14/2019 18:30,0,76,-78
1.57635E+12,2019-12-14T18:30:41.724Z,12/14/2019 18:30,1,76,-78
1.57635E+12,2019-12-14T18:30:42.420Z,12/14/2019 18:30,0,76,-78
1.57636E+12,2019-12-14T20:27:17.686Z,12/14/2019 20:27,1,76,-78
1.57636E+12,2019-12-14T20:27:51.626Z,12/14/2019 20:27,0,76,-78
1.57636E+12,2019-12-14T20:29:56.352Z,12/14/2019 20:29,1,76,-78
1.57636E+12,2019-12-14T20:29:57.020Z,12/14/2019 20:29,0,76,-78
1.57636E+12,2019-12-14T22:09:12.497Z,12/14/2019 22:09,1,76,-78
1.57636E+12,2019-12-14T22:09:17.789Z,12/14/2019 22:09,0,76,-78
1.57636E+12,2019-12-14T22:14:13.374Z,12/14/2019 22:14,1,76,-78
1.57636E+12,2019-12-14T22:14:26.043Z,12/14/2019 22:14,0,76,-78
1.57636E+12,2019-12-14T22:39:34.888Z,12/14/2019 22:39,1,76,-78
1.57636E+12,2019-12-14T22:46:06.173Z,12/14/2019 22:46,0,76,-78
1.57638E+12,2019-12-15T02:29:08.251Z,12/15/2019 2:29,1,76,-78
1.57638E+12,2019-12-15T02:29:17.486Z,12/15/2019 2:29,0,76,-78
1.57638E+12,2019-12-15T02:43:09.171Z,12/15/2019 2:43,1,76,-78
1.57638E+12,2019-12-15T02:43:19.710Z,12/15/2019 2:43,0,76,-78
1.57646E+12,2019-12-16T00:50:57.091Z,12/16/2019 0:50,0,76,-78
1.57648E+12,2019-12-16T06:50:56.644Z,12/16/2019 6:50,0,76,-78
1.57649E+12,2019-12-16T11:04:32.829Z,12/16/2019 11:04,1,76,-78
1.57649E+12,2019-12-16T11:04:44.279Z,12/16/2019 11:04,0,76,-78
1.57649E+12,2019-12-16T11:13:06.812Z,12/16/2019 11:13,1,76,-78
1.57649E+12,2019-12-16T11:13:10.578Z,12/16/2019 11:13,0,76,-78
1.57653E+12,2019-12-16T21:22:57.703Z,12/16/2019 21:22,1,76,-78
1.57653E+12,2019-12-16T21:23:11.294Z,12/16/2019 21:23,0,76,-78
1.57654E+12,2019-12-16T23:55:33.874Z,12/16/2019 23:55,1,76,-78
1.57654E+12,2019-12-16T23:55:37.488Z,12/16/2019 23:55,0,76,-78
1.57658E+12,2019-12-17T11:05:08.507Z,12/17/2019 11:05,1,76,-78
1.57658E+12,2019-12-17T11:05:40.386Z,12/17/2019 11:05,0,76,-78
1.57658E+12,2019-12-17T11:12:53.856Z,12/17/2019 11:12,1,76,-78
1.57658E+12,2019-12-17T11:12:58.301Z,12/17/2019 11:12,0,76,-78
1.57667E+12,2019-12-18T11:01:07.237Z,12/18/2019 11:01,1,76,-78
1.57667E+12,2019-12-18T11:01:14.549Z,12/18/2019 11:01,0,76,-78
1.57667E+12,2019-12-18T11:14:20.966Z,12/18/2019 11:14,1,76,-78
1.57667E+12,2019-12-18T11:14:25.050Z,12/18/2019 11:14,0,76,-78
1.57675E+12,2019-12-19T11:04:04.025Z,12/19/2019 11:04,1,76,-78
1.57675E+12,2019-12-19T11:04:20.564Z,12/19/2019 11:04,0,76,-78
1.57675E+12,2019-12-19T11:14:46.493Z,12/19/2019 11:14,1,76,-78
1.57675E+12,2019-12-19T11:14:49.876Z,12/19/2019 11:14,0,76,-78
1.57684E+12,2019-12-20T11:03:27.942Z,12/20/2019 11:03,1,76,-78
1.57684E+12,2019-12-20T11:03:37.717Z,12/20/2019 11:03,0,76,-78
1.57684E+12,2019-12-20T11:35:30.889Z,12/20/2019 11:35,1,76,-78
1.57684E+12,2019-12-20T11:35:34.210Z,12/20/2019 11:35,0,76,-78
1.57688E+12,2019-12-20T21:55:36.512Z,12/20/2019 21:55,1,76,-78
1.57688E+12,2019-12-20T21:55:47.959Z,12/20/2019 21:55,0,76,-78
1.57696E+12,2019-12-21T20:34:43.151Z,12/21/2019 20:34,1,76,-78
1.57696E+12,2019-12-21T20:34:44.386Z,12/21/2019 20:34,0,76,-78
1.57705E+12,2019-12-22T20:27:24.857Z,12/22/2019 20:27,1,76,-78
1.57705E+12,2019-12-22T20:27:33.328Z,12/22/2019 20:27,0,76,-78
1.57825E+12,2020-01-05T20:05:02.278Z,1/5/2020 20:05,1,76,-78
1.57826E+12,2020-01-05T21:23:58.602Z,1/5/2020 21:23,0,76,-78
1.57827E+12,2020-01-06T00:55:10.486Z,1/6/2020 0:55,1,76,-78
1.57827E+12,2020-01-06T00:55:34.544Z,1/6/2020 0:55,0,76,-78
1.57827E+12,2020-01-06T01:11:06.488Z,1/6/2020 1:11,1,76,-78
1.57827E+12,2020-01-06T01:11:17.473Z,1/6/2020 1:11,0,76,-78
1.57834E+12,2020-01-06T19:43:47.640Z,1/6/2020 19:43,1,76,-78
1.57834E+12,2020-01-06T19:43:56.092Z,1/6/2020 19:43,0,76,-78
1.57879E+12,2020-01-12T00:50:06.724Z,1/12/2020 0:50,0,76,-78
1.57883E+12,2020-01-12T12:50:06.327Z,1/12/2020 12:50,0,76,-78
1.57886E+12,2020-01-12T18:50:05.281Z,1/12/2020 18:50,0,76,-78
1.5789E+12,2020-01-13T06:50:04.317Z,1/13/2020 6:50,0,76,-78
1.57892E+12,2020-01-13T12:50:03.850Z,1/13/2020 12:50,0,76,-78
1.57894E+12,2020-01-13T18:50:03.366Z,1/13/2020 18:50,0,76,-78
1.57898E+12,2020-01-14T06:50:02.368Z,1/14/2020 6:50,0,76,-78
1.57903E+12,2020-01-14T18:50:01.526Z,1/14/2020 18:50,0,76,-78
1.57905E+12,2020-01-15T00:50:01.031Z,1/15/2020 0:50,0,76,-78
1.57907E+12,2020-01-15T06:50:00.495Z,1/15/2020 6:50,0,76,-78
1.57914E+12,2020-01-16T00:49:59.085Z,1/16/2020 0:49,0,76,-78
1.57918E+12,2020-01-16T12:49:58.073Z,1/16/2020 12:49,0,76,-78
